Vertice, peso (V), Aresta, peso (A)
demanda, (4), diverso, (1) 
demanda, (4), unidade, (1) 
licitacao, (4), projeto, (1) 
licitacao, (4), mato, (1) 
casa, (6), popular, (3) 
tipo, (2), arquitetura, (1) 
ambienteimpacto, (2), ambiental, (1) 
martinsalexandre, (2), meira, (1) 
brasil, (2), limitando, (1) 
regiao, (2), pais, (1) 
construtivo, (2), alternativo, (1) 
uso, (2), eficiente, (1) 
diverso, (2), local, (1) 
sustentavelconstrucao, (2), verdemeio, (1) 
lei, (2), norma, (1) 
valorizacao, (2), reinsercao, (1) 
caso, (4), cadeia, (1) 
caso, (4), valorizacao, (1) 
academia, (2), literatura, (1) 
diretriz, (2), sobretudo, (1) 
grosso, (4), sul, (2) 
mercado, (2), civil, (1) 
disciplina, (2), ec, (1) 
discussao, (2), edital, (1) 
antropologia, (2), ciencia, (1) 
analise, (4), projeto, (2) 
estudo, (2), agencio, (1) 
ec, (8), uso, (1) 
ec, (8), discussao, (1) 
ec, (8), espaco, (1) 
ec, (8), literatura, (1) 
area, (2), arquitetura, (1) 
modular, (4), tipo, (1) 
modular, (4), economia, (1) 
diversas, (2), area, (1) 
ambiental, (6), sobretudo, (1) 
ambiental, (6), henrique, (1) 
ambiental, (6), disciplina, (1) 
eficiente, (2), recurso, (1) 
natural, (2), caso, (1) 
engenharia, (2), producao, (1) 
conclusao, (2), necessidade, (1) 
espaco, (2), redor, (1) 
possivel, (2), impacto, (1) 
interesse, (4), social, (2) 
circular, (4), estudo, (1) 
circular, (4), ec, (1) 
processos, (2), am, (1) 
am, (4), ec, (1) 
am, (4), conceito, (1) 
impacto, (2), ambiental, (1) 
tecnologia, (2), construtivo, (1) 
projeto, (9), objetivo, (1) 
projeto, (9), tecnologia, (1) 
projeto, (9), casa, (2) 
projeto, (9), habitacao, (1) 
sociologia, (2), antropologia, (1) 
ciencia, (2), ambiental, (1) 
producao, (2), destaque, (1) 
produtivo, (4), original, (1) 
produtivo, (4), caso, (1) 
edital, (2), licitacao, (1) 
tecnica, (2), federal, (1) 
habitacao, (6), casa, (1) 
habitacao, (6), interesse, (1) 
habitacao, (6), popular, (1) 
mato, (4), grosso, (2) 
recurso, (2), natural, (1) 
redor, (2), mundo, (1) 
cadeia, (4), produtivo, (2) 
henrique, (2), martinsalexandre, (1) 
unidade, (2), habitacional, (1) 
sul, (4), agehab, (1) 
sul, (4), conceito, (1) 
agehab, (2), necessidade, (1) 
literatura, (4), arquitetura, (1) 
literatura, (4), mercado, (1) 
limitando, (2), unica, (1) 
local, (2), brasil, (1) 
assunto, (2), destaque, (1) 
objetivo, (2), politica, (1) 
sobretudo, (4), analise, (1) 
sobretudo, (4), conclusao, (1) 
conjunto, (2), diretriz, (1) 
custo, (2), possivel, (1) 
civil, (2), politica, (1) 
agencio, (2), habitacao, (1) 
federal, (2), projeto, (1) 
popular, (8), licitacao, (1) 
popular, (8), arquitetura, (1) 
popular, (8), habitacao, (1) 
popular, (8), mato, (1) 
publica, (4), demanda, (1) 
publica, (4), interesse, (1) 
necessidade, (4), conjunto, (1) 
necessidade, (4), criado, (1) 
original, (2), produto, (1) 
social, (4), demanda, (1) 
social, (4), sustentabilidadearquitetura, (1) 
sustentabilidadearquitetura, (2), sustentavelconstrucao, (1) 
mundo, (2), diversas, (1) 
norma, (2), tecnica, (1) 
unica, (2), regiao, (1) 
une, (2), engenharia, (1) 
verdemeio, (2), ambienteimpacto, (1) 
politica, (4), publica, (2) 
habitacional, (2), am, (1) 
pais, (2), academia, (1) 
meira, (2), vasconcelo, (1) 
residuo, (2), cadeia, (1) 
alternativo, (2), custo, (1) 
produto, (2), processos, (1) 
arquitetura, (8), modular, (2) 
arquitetura, (8), une, (1) 
arquitetura, (8), ec, (1) 
criado, (2), lei, (1) 
reinsercao, (2), residuo, (1) 
economia, (4), circular, (2) 
destaque, (4), sociologia, (1) 
destaque, (4), analise, (1) 
conceito, (4), assunto, (1) 
conceito, (4), economia, (1) 
